"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL3644446";"";"0";"344.44";"1";"5.01";"BDBM135798";"Oc1cccc(Cc2ccc(-c3n[nH]c4c3Cc3sccc3-4)cc2)c1";"IC50";"'='";"139.1";"nM";"6.86";"";"269299";"UO_0000065";"19.91";"0.37";"1.85";"14.02";"0";"CHEMBL3705728";"Kinase Assay: Inhibition of C-kit kinase activity by compounds disclosed herein was quantified by measuring the amount of [33P] incorporated into the substrate in the presence of a test compound. Briefly, a reaction mixture of 25 uL final volume containing 5 ng of C-kit kinase (obtained by purifying recombinant N-terminal 6xHis-tagged C-kit kinase domain construct expressed from baculovirus), 5 ug of the substrate [Poly (Glu-Tyr, 4:10, Sigma], kinase reaction buffer (8 mM MOPS/NaOH pH7.0, 0.2 mM EDTA, 10 mM MnCl2, 0.5% glycerol, 0.001% Brij-35, 0.01%, 2-mercaptoethanol, 0.1 mg/ml BSA, 100 uM ATP, 0.1 uCi per well [33P]-gamma-ATP (2,500-3,000 Ci/mmol)), and a test compound (diluted from 9 uM to the desired final concentration by 4% DMSO) or DMSO (as the control) was incubated at 30C. for 30 minutes. The reaction was stopped by adding 5 uL of 3% phosphoric acid solution. The resultant solution (30 uL) was later harvested by a UniFilter Plate GF/B (PerkinElmer).";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3638473";"37";"BindingDB Database";"";"2014";"None";""
"CHEMBL4445808";"";"0";"651.69";"2";"7.45";"35; CHMFL-KIT-8140";"CCC(=O)NCC1CCN(c2ccc(NC(=O)Nc3cccc(Oc4ccnc5cc(OC)c(OC)cc45)c3)cc2C(F)(F)F)CC1";"IC50";"'='";"99.0";"nM";"7.00";"";"";"UO_0000065";"10.75";"0.20";"-0.45";"6.14";"0";"CHEMBL4429588";"Inhibition of His-tagged cKIT T670I mutant (544 to 935 residues) (unknown origin) expressed in Sf9 cells using Poly(4:1 Glu, Tyr) peptide as substrate after 1 hr by ADP-glo kinase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"P10721";"T670I";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4428071";"1";"Scientific Literature";"J Med Chem";"2016";"CHEMBL3308860";""
"CHEMBL78010";"PECTOLINARIGENIN";"0";"314.29";"0";"2.89";"1";"COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1";"IC50";"'='";"1500.0";"nM";"5.82";"";"";"UO_0000065";"18.53";"0.35";"2.93";"6.53";"0";"CHEMBL3807386";"Inhibition of wild type His-tagged c-KIT (544 to 976 amino acids) (unknown origin) expressed in insect cells using poly[Glu:Tyr] (4:1) as substrate preincubated for 20 mins followed by [33P-gamma]ATP addition and subsequent inhibition for 2 hrs by radiometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804766";"1";"Scientific Literature";"J. Nat. Prod.";"2016";"None";""
"CHEMBL3966621";"";"0";"464.58";"0";"3.16";"HPK57; III-1-4";"S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2sc2ncccc23)CC1";"IC50";"'='";"28000.0";"nM";"4.55";"";"";"UO_0000065";"9.80";"0.19";"1.39";"6.02";"0";"CHEMBL3882690";"Inhibition of c-kit gain of function mutant in human GIST882 cells after 96 hrs by Cell-Titer Glo luciferase assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"UNDEFINED MUTATION";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3882391";"38";"Patent Bioactivity Data";"";"2008";"None";""
"CHEMBL4550702";"";"0";"406.39";"0";"3.15";"9";"Cn1cc(-c2cnc3c(-c4csc(C(=O)NCC(F)(F)F)c4)cnn3c2)cn1";"IC50";"'='";"810.0";"nM";"6.09";"";"";"UO_0000065";"14.99";"0.30";"2.94";"7.90";"0";"CHEMBL4479738";"Inhibition of recombinant human His-tagged cytoplasmic KIT expressed in baculovirus expression system by Z'-LYTE assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4477252";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2016";"None";""
"CHEMBL4573547";"";"0";"418.48";"0";"4.24";"9c";"CCOC(=O)c1ccc(Nc2ccnc(SCC(=O)c3ccc(C#N)cc3)n2)cc1";"IC50";"'='";"5160.0";"nM";"5.29";"";"";"UO_0000065";"12.63";"0.24";"1.05";"5.04";"0";"CHEMBL4399183";"Inhibition of c-kit (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4396916";"1";"Scientific Literature";"Eur J Med Chem";"2019";"None";""
"CHEMBL3785500";"";"0";"459.59";"0";"4.43";"3";"Nc1ncnc2c1c(-c1cccc(OCC34CCC(CC3)O4)c1)cn2[C@H]1C[C@@H](CN2CCC2)C1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL3789997";"Inhibition of cKIT (unknown origin) in presence of [gamma33P]ATP";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3785066";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2016";"None";""
"CHEMBL4878220";"";"0";"367.42";"0";"3.59";"A9";"c1ccn2c(-c3cc(NCc4ccc(-n5cccn5)cc4)ncn3)cnc2c1";"IC50";"'='";"2.2";"nM";"8.66";"";"";"UO_0000065";"23.56";"0.42";"5.07";"11.87";"0";"CHEMBL4825222";"Inhibition of N-terminal GST-tagged human recombinant C-KIT V654A mutant (544 to end residues) using GGMEDIYEFMGGKKK as substrate measured after 40 mins in presence of [gamma-33P]ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P10721";"V654A";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4823309";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 0.6667 hr"
"CHEMBL4853236";"";"0";"465.57";"0";"3.21";"A268";"CNC1CN(c2ccn3c(-c4cc(NCc5ccc(-c6cnn(C)c6)cc5)ncn4)cnc3c2)C1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"17.09";"0.31";"4.75";"9.02";"0";"CHEMBL4825222";"Inhibition of N-terminal GST-tagged human recombinant C-KIT V654A mutant (544 to end residues) using GGMEDIYEFMGGKKK as substrate measured after 40 mins in presence of [gamma-33P]ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P10721";"V654A";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4823309";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 0.6667 hr"
"CHEMBL4875711";"";"0";"341.41";"0";"4.27";"27";"Cc1ccnc(C)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1";"IC50";"'='";"7434.92";"nM";"5.13";"";"";"UO_0000065";"15.02";"0.29";"0.86";"9.35";"0";"CHEMBL4844896";"Inhibition of recombinant human c-Kit assessed as luminescence using poly (4:1 Glu, Tyr) peptide as substrate incubated for 2 hrs by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842381";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr"
"CHEMBL4854065";"";"0";"385.45";"0";"3.23";"12";"Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3CO)sc2c1.O=CO";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4844896";"Inhibition of recombinant human c-Kit assessed as luminescence using poly (4:1 Glu, Tyr) peptide as substrate incubated for 2 hrs by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842381";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr"
"CHEMBL4860486";"";"0";"442.48";"0";"3.74";"A236";"Cc1nc(-c2ccc(CNc3cc(-c4cnc5cc(OCCO)ccn45)ncn3)cc2)co1";"IC50";"'='";"1.5";"nM";"8.82";"";"";"UO_0000065";"19.94";"0.37";"5.08";"7.98";"0";"CHEMBL4825222";"Inhibition of N-terminal GST-tagged human recombinant C-KIT V654A mutant (544 to end residues) using GGMEDIYEFMGGKKK as substrate measured after 40 mins in presence of [gamma-33P]ATP by scintillation counting analysis";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"P10721";"V654A";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4823309";"1";"Scientific Literature";"ACS Med Chem Lett";"2021";"None";"TIME = 0.6667 hr"
"CHEMBL4063046";"";"0";"524.59";"1";"4.62";"7s";"CC1CN(c2cncnc2)Cc2cc(C(=O)Nc3cc(C(F)(F)F)ccc3CN3CCN(C)CC3)ccc21";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4042998";"Inhibition of recombinant human His-tagged c-kit cytoplasmic domain (544 to 976 residues) expressed in baculovirus expression system using Ser/Thr 6 as substrate measured after 1 hr by FRET-based Z'-Lyte assay";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4041549";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";"None";""
"CHEMBL4438245";"";"0";"432.00";"0";"3.58";"15e";"Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(N2CCC(N(C)C)CC2)n1.Cl";"IC50";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"18.39";"0.35";"3.70";"10.38";"0";"CHEMBL4379571";"Inhibition of recombinant N-terminal 6x-His-tagged c-KIT (547 to 935 residues)/(694 to 753 residues deletion) (unknown origin) expressed in baculovirus infected Sf9 insect cells using poly (Glu,Tyr) 4:1 as substrate measured after 150 mins in presence of ATP by ADP-glo reagent based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";""
"CHEMBL4071997";"";"0";"363.45";"0";"4.32";"53";"Cc1n[nH]c2nccc(-c3ccc(NC(=O)NCc4cccs4)cc3)c12";"IC50";"'='";"26.0";"nM";"7.58";"";"";"UO_0000065";"20.87";"0.40";"3.27";"9.17";"0";"CHEMBL4012622";"Inhibition of cKIT (unknown origin) using FAM-labeled peptide as substrate preincubated for 10 mins followed by substrate addition in presence of ATP by mobility shift assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4011618";"1";"Scientific Literature";"J Med Chem";"2017";"None";""
"CHEMBL4847077";"";"0";"327.38";"0";"3.96";"4";"Cc1cccnc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4844896";"Inhibition of recombinant human c-Kit assessed as luminescence using poly (4:1 Glu, Tyr) peptide as substrate incubated for 2 hrs by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842381";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr"
"CHEMBL4854140";"";"0";"382.34";"0";"4.07";"32";"O=C(Nc1nc2ccc(-c3cncnc3C(F)(F)F)cc2s1)[C@@H]1C[C@@H]1F";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4844896";"Inhibition of recombinant human c-Kit assessed as luminescence using poly (4:1 Glu, Tyr) peptide as substrate incubated for 2 hrs by ADP-Glo assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4842381";"1";"Scientific Literature";"J Med Chem";"2021";"None";"TIME = 2.0 hr"
"CHEMBL4637487";"";"0";"590.71";"2";"6.00";"2a";"Cc1cn(-c2cc(CN3CCC[C@H](N)C3)cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5ccc(F)cc5)n4)c3)c2)cn1";"IC50";"'='";"1960.0";"nM";"5.71";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4628022";"Inhibition of recombinant human N-terminal GST-tagged c-Kit (544 to end residues) expressed in baculovirus infected Sf21 insect cells using FAM-labelled P22 peptide as substrate preincubated for 10 mins followed by substrate addition and measured after 1 hr in presence of ATP by fluorescence assay";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf21";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4627281";"1";"Scientific Literature";"Bioorg Med Chem";"2020";"CHEMBL4106362";""
"CHEMBL4246600";"";"0";"452.52";"0";"2.35";"18";"O=C(O)c1ccc(C(=O)NC2CCN(c3nc4c(c(NC5CCCCC5)n3)COC4)C2)nc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4235258";"Inhibition of c-kit (unknown origin) using FAM-labeled peptide as substrate preincubated for 10 mins followed by substrate addition measured after 25 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229503";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4250883";"";"0";"454.53";"0";"2.60";"19";"CCCCCCNc1nc(N2CCC(NC(=O)c3ccc(C(=O)O)cn3)C2)nc2c1COC2";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4235258";"Inhibition of c-kit (unknown origin) using FAM-labeled peptide as substrate preincubated for 10 mins followed by substrate addition measured after 25 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229503";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL3632717";"";"0";"438.54";"1";"6.19";"4";"Cn1c(Nc2cccc(C(C)(C)C)c2)nc2cc(Oc3ccnc(-c4ncc[nH]4)c3)ccc21";"IC50";"'='";"20.0";"nM";"7.70";"";"";"UO_0000065";"17.56";"0.32";"1.51";"9.55";"0";"CHEMBL3636903";"Inhibition of c-KIT (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632535";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"None";""
"CHEMBL470808";"";"0";"429.52";"1";"5.16";"2";"CNC(=O)c1cc(Oc2ccc3c(c2)nc(Nc2cccc(C(C)(C)C)c2)n3C)ccn1";"IC50";"'='";"10.0";"nM";"8.00";"";"";"UO_0000065";"18.63";"0.34";"2.84";"9.87";"0";"CHEMBL3636903";"Inhibition of c-KIT (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3632535";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2015";"None";""
"CHEMBL4217649";"";"0";"509.62";"2";"2.76";"12c";"CCN1CCN(c2ccc(-c3nn(Cc4cn(Cc5ccccc5)nn4)c4nc(NC)ncc34)cn2)CC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4188973";"Inhibition of wild-type human partial length KIT (I571 to D952 residues) expressed in bacterial expression system using poly [Glu, Try] 4:1 as substrate in presence of [gamma-33P]ATP";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4184298";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL4526283";"";"0";"415.45";"0";"2.87";"23";"CNC(=O)c1cnc(Nc2ccc(F)cn2)cc1Nc1ccccc1S(C)(=O)=O";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4414830";"Inhibition of cKIT (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414548";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL4548200";"";"0";"411.49";"0";"3.04";"35";"CNC(=O)c1cnc(Nc2cc(C)ccn2)cc1Nc1ccccc1S(C)(=O)=O";"IC50";"'>'";"2000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4414830";"Inhibition of cKIT (unknown origin)";"A";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4414548";"1";"Scientific Literature";"J Med Chem";"2019";"None";""
"CHEMBL2430254";"";"0";"451.53";"0";"3.50";"27";"CCN(CC)CCNC(=O)c1c(C)[nH]c2c1CCC/C2=C1/C(=O)Nc2ccc([N+](=O)[O-])cc21";"IC50";"'='";"6.9";"nM";"8.16";"";"";"UO_0000065";"18.07";"0.34";"4.66";"6.78";"0";"CHEMBL2434540";"Inhibition of c-KIT (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429742";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL78010";"PECTOLINARIGENIN";"0";"314.29";"0";"2.89";"1";"COc1ccc(-c2cc(=O)c3c(O)c(OC)c(O)cc3o2)cc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"19.80";"0.37";"3.33";"6.98";"0";"CHEMBL3807387";"Inhibition of N-terminal GST-His-tagged c-KIT (544 to 976 amino acids) D816V mutant (unknown origin) expressed in Sf9 insect cells using poly[Glu:Tyr] (4:1) as substrate preincubated for 20 mins followed by [33P-gamma]ATP addition and subsequent inhibition for 2 hrs by radiometric assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"P10721";"D816V";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3804766";"1";"Scientific Literature";"J. Nat. Prod.";"2016";"CHEMBL3308860";""
"CHEMBL4224714";"";"0";"382.39";"1";"5.18";"14; PLX647";"FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncccc34)cn2)cc1";"IC50";"'='";"16.0";"nM";"7.80";"";"";"UO_0000065";"20.39";"0.38";"2.62";"14.54";"0";"CHEMBL4220356";"Inhibition of KIT (unknown origin) using biotinylated peptide substrate";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4219057";"1";"Scientific Literature";"J Med Chem";"2018";"None";""
"CHEMBL3086319";"";"0";"421.55";"0";"3.94";"17e";"CC1(C)CC=C(c2cc(C(C)(C)NCCO)ccc2NC(=O)c2nc(C#N)c[nH]2)CC1";"IC50";"'='";"250.0";"nM";"6.60";"";"";"UO_0000065";"15.66";"0.29";"2.66";"5.80";"0";"CHEMBL3088371";"Inhibition of KIT in human Mo7e cells assessed as inhibition of SCF-dependent cell proliferation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Mo7e";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085648";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL3085831";"";"0";"474.65";"0";"5.00";"17p";"CCN1CCN(C(C)(C)c2ccc(NC(=O)c3ncc(C#N)[nH]3)c(C3=CCC(C)(C)CC3)c2)CC1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"13.11";"0.24";"1.22";"7.07";"0";"CHEMBL3088371";"Inhibition of KIT in human Mo7e cells assessed as inhibition of SCF-dependent cell proliferation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Mo7e";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3085648";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2013";"None";""
"CHEMBL4793380";"";"0";"423.48";"0";"4.34";"17d";"CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1";"IC50";"'='";"218.0";"nM";"6.66";"";"";"UO_0000065";"15.73";"0.29";"2.32";"5.28";"0";"CHEMBL4767023";"Inhibition of recombinant human C-Kit using poly(Glu, Tyr) 4:1 as substrate incubated for 40 mins in presence of [gamma-33ATP] by scintillation counting based radiometry assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4765237";"1";"Scientific Literature";"Eur J Med Chem";"2018";"None";"TIME = 0.6667 hr"
"CHEMBL4521178";"";"0";"434.95";"0";"2.76";"15f";"Cc1nc(Nc2ncc(-c3ccncc3)s2)cc(OCCN2CCOCC2)n1.Cl";"IC50";"'='";"49.0";"nM";"7.31";"";"";"UO_0000065";"18.34";"0.36";"4.55";"8.57";"0";"CHEMBL4379571";"Inhibition of recombinant N-terminal 6x-His-tagged c-KIT (547 to 935 residues)/(694 to 753 residues deletion) (unknown origin) expressed in baculovirus infected Sf9 insect cells using poly (Glu,Tyr) 4:1 as substrate measured after 150 mins in presence of ATP by ADP-glo reagent based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";""
"CHEMBL941";"IMATINIB";"4";"493.62";"0";"4.59";"1";"Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1";"IC50";"'='";"53.0";"nM";"7.28";"";"";"UO_0000065";"14.74";"0.27";"2.69";"8.43";"0";"CHEMBL4379571";"Inhibition of recombinant N-terminal 6x-His-tagged c-KIT (547 to 935 residues)/(694 to 753 residues deletion) (unknown origin) expressed in baculovirus infected Sf9 insect cells using poly (Glu,Tyr) 4:1 as substrate measured after 150 mins in presence of ATP by ADP-glo reagent based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";""
"CHEMBL1946170";"REGORAFENIB";"4";"482.82";"1";"5.69";"3";"CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1";"IC50";"'='";"116.0";"nM";"6.94";"";"";"UO_0000065";"14.36";"0.29";"1.25";"7.51";"0";"CHEMBL4379571";"Inhibition of recombinant N-terminal 6x-His-tagged c-KIT (547 to 935 residues)/(694 to 753 residues deletion) (unknown origin) expressed in baculovirus infected Sf9 insect cells using poly (Glu,Tyr) 4:1 as substrate measured after 150 mins in presence of ATP by ADP-glo reagent based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";""
"CHEMBL608533";"MIDOSTAURIN";"4";"570.65";"2";"5.91";"4; PKC412";"CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4";"IC50";"'='";"109.0";"nM";"6.96";"";"";"UO_0000065";"12.20";"0.22";"1.05";"8.96";"0";"CHEMBL4379571";"Inhibition of recombinant N-terminal 6x-His-tagged c-KIT (547 to 935 residues)/(694 to 753 residues deletion) (unknown origin) expressed in baculovirus infected Sf9 insect cells using poly (Glu,Tyr) 4:1 as substrate measured after 150 mins in presence of ATP by ADP-glo reagent based luminescence assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Sf9";"None";"";"";"";"CHEMBL1936";"Stem cell growth factor receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4376836";"1";"Scientific Literature";"J Med Chem";"2019";"CHEMBL3308860";""
